id,firstname,lastname,birthdate,pos
8448700,Michel,Larocque,1952-04-06,G
8447494,Inge,Hammarstrom,1948-01-20,L
8449423,Lanny,McDonald,1953-02-16,R
8449813,Bob,Neely,1953-11-09,R
8451102,Borje,Salming,1951-04-17,D
8451990,Ian,Turnbull,1953-12-22,D
8445922,Gary,Donaldson,1952-07-15,R
8448082,Rob,Palmer,1952-10-02,C
8448186,Lynn,Powis,1949-07-07,C
8451025,Darcy,Rota,1953-02-16,L
8452205,Mike,Veisor,1952-08-25,G
8445862,Nelson,Debenedet,1947-12-31,L
8447529,Tord,Lundstrom,1945-03-04,L
8447802,Al,McLeod,1949-06-17,D
8447836,Tom,Mellor,1950-01-27,D
8448525,Mike,Korney,1953-09-15,D
8449591,Murray,Wing,1950-10-14,D
8450631,Nelson,Pyatt,1953-09-09,C
8451731,Blair,Stewart,1953-03-15,L
8447354,Doug,Grant,1948-07-27,G
8449491,William,McKenzie,1949-03-12,G
8450829,Terrance,Richardson,1953-05-07,G
8445507,Bob,Collyard,1949-10-16,C
8446347,Connie,Forey,1950-10-18,L
8446569,Bob,Gassoff,1953-04-17,D
8447209,Larry,Giroux,1951-08-28,D
8447581,Bernie,MacNeil,1950-03-07,L
8448094,Glenn,Patrick,1950-04-26,D
8449486,Butch,Williams,1952-09-11,R
8452368,John,Wensink,1953-04-01,L
8446323,John,Davidson,1953-02-27,G
8450146,Jim,Watt,1950-05-11,G
8445601,Paulin,Bordeleau,1953-01-29,R
8446291,Bob,Dailey,1953-05-03,D
8446334,Peter,Folco,1953-08-13,D
8446525,Dave,Dunn,1948-08-19,D
8446592,Dan,Gloor,1952-12-04,C
8446619,Larry,Gould,1952-08-16,L
8447711,Dennis,McCord,1952-07-28,D
8448059,Paul,O'Neil,1953-08-24,C
8449117,Gene,Sobchuk,1951-02-19,L
8449194,Steve,Stone,1952-09-26,R
8452220,Dennis,Ververgaert,1953-03-30,R
8445373,Rick,Chinnick,1953-08-15,R
8446522,Blake,Dunlop,1953-04-18,C
8447321,Alain,Langlais,1950-10-09,L
8448033,Rod,Norrish,1951-11-27,L
8448433,John,Rogers,1953-04-10,R
8445079,Dwight,Bialowas,1952-09-08,D
8447452,Jean,Lemieux,1952-05-31,D
8447631,Don,Martineau,1952-04-25,R
8447925,Bob,Murray,1948-07-16,D
8448399,Ed,Kea,1948-01-19,D
8448911,Tom,Lysiak,1953-04-22,C
8452150,Eric,Vail,1953-09-16,L
8445154,Lyle,Bradley,1943-07-31,C
8445501,Gary,Coalter,1950-07-08,R
8445828,Barry,Cummins,1949-01-25,D
8446905,Gary,Holt,1952-01-01,L
8446928,Dave,Hrechkosy,1951-11-01,L
8447009,Ron,Huston,1945-04-08,C
8447186,Wayne,King,1951-09-04,C
8447407,Bruce,Greig,1953-05-09,L
8448973,Ron,Serafini,1953-10-31,D
8448978,Paul,Shakes,1952-09-04,D
8449675,Hartland,Monahan,1951-03-29,R
8450215,Larry,Patey,1953-03-19,C
8450129,Ted,Tucker,1949-05-07,G
8445617,Bob,Bourne,1954-06-21,C
8447193,Clark,Gillies,1954-04-07,L
8445399,John,Bednarski,1952-07-04,D
8446894,Jerry,Holland,1954-08-25,L
8447409,Ron,Greschner,1954-12-22,D
8448991,Bob,MacMillan,1952-12-03,R
8449103,Dave,Maloney,1956-07-31,D
8449587,Rick,Middleton,1953-12-04,R
8449672,Joe,Zanussi,1947-09-25,D
8450830,Curt,Ridley,1951-09-23,G
8445112,Mike,Boland,1949-12-16,R
8447293,Larry,Goodenough,1953-01-19,D
8449436,Jack,McIlhargey,1952-03-07,D
8451385,Bob,Sirois,1954-02-06,R
8445056,Harvey,Bennett,1952-08-09,C
8445069,Yves,Bergeron,1952-01-11,R
8445893,Colin,Campbell,1953-01-28,D
8446780,Mario,Faubert,1954-12-02,D
8448189,Kelly,Pratt,1953-02-08,R
8448707,Pierre,Larouche,1955-11-16,C
8449200,Bob,Stumpf,1953-04-25,R
8450085,Dennis,Owchar,1953-03-28,D
8444882,Earl,Anderson,1951-02-24,R
8446095,Gordie,Clark,1952-05-31,R
8446630,Rod,Graham,1946-08-19,L
8447319,Steve,Langdon,1953-12-23,L
8448248,Jake,Rathwell,1947-08-12,R
8448785,Craig,Sarner,1949-06-20,R
8446871,Lee,Fogolin Jr.,1955-02-07,D
8447062,Danny,Gare,1954-05-14,R
8447783,Paul,McIntosh,1954-03-13,D
8451910,Morris,Titanic,1953-01-07,R
8445889,Michel,Deziel,1954-01-31,L
8444999,Ron,Andruff,1953-07-10,C
8446047,Rick,Chartraw,1954-07-13,D
8450845,Doug,Risebrough,1954-01-29,C
8451959,Mario,Tremblay,1956-09-02,R
8444869,Claire,Alexander,1945-06-16,D
8449212,Bob,Sykes,1951-09-26,L
8452155,Jack,Valiquette,1956-03-18,C
8452457,Dave,Williams,1954-02-03,L
8447483,Pierre,Hamel,1952-09-16,G
8444926,Murray,Anderson,1949-08-28,D
8444929,Ron,Anderson,1950-01-21,R
8445101,Mike,Bloom,1952-04-12,L
8446512,Larry,Fullan,1949-08-11,L
8446929,Jim,Hrycuik,1949-10-07,C
8448009,Paul,Nicholson,1954-02-16,L
8448363,Greg,Joly,1954-05-30,D
8449248,Michael,Marson,1955-07-24,R
8450290,Andre,Peloffy,1951-02-25,C
8450843,Bill,Riley,1950-09-20,R
8451529,Gord,Smith,1949-11-17,D
8452427,Anthony,White,1954-06-16,L
8446285,Alain,Daigle,1954-08-24,R
8447941,Randy,Holt,1953-01-15,D
8449558,Roger,Wilson,1946-09-18,D
8449637,Duane,Wylie,1950-11-10,C
8449734,Grant,Mulvey,1956-09-17,R
8449903,Michel,Dumas,1949-07-08,G
8445298,Frank,Bathe,1954-09-27,D
8445430,Michel,Bergeron,1954-11-11,R
8447742,Brian,McCutcheon,1949-08-03,L
8447914,Brian,Murphy,1947-08-20,C
8447973,Jim,Nahrgang,1951-04-17,D
8448617,Barry,Salovaara,1948-01-07,D
8448866,Bill,Lochead,1954-10-13,L
8450495,Dennis,Polonich,1953-12-04,C
8444905,Bruce,Affleck,1954-05-05,D
8445605,Jack,Borotsik,1949-11-26,L
8445813,Gord,Buynak,1954-03-19,D
8447251,Murray,Kuntz,1945-12-19,L
8447737,Jim,McCrimmon,1953-05-29,D
8447757,Bob,Hess,1955-05-19,D
8449388,Don,Wheldon,1954-12-28,D
8450125,Douglas,Palazzari,1952-11-03,C
8450828,Kenneth,Richardson,1951-04-12,R
8445403,Yves,Belanger,1952-09-30,G
8446988,Bob,Hurlburt,1950-05-01,L
8451251,Ron,Sedlbauer,1954-10-22,L
8451587,Harold,Snepsts,1954-10-24,D
8450015,Ken,Lockett,1947-08-30,G
8456667,Dave,Hutchison,1952-05-02,D
8445807,Dave,Cressman,1950-01-02,L
8446849,John,Flesch,1953-07-15,R
8447538,Kim,MacDougall,1954-08-29,D
8447801,Doug,Hicks,1955-05-29,D
8447976,Rich,Nantais,1954-10-27,L
8451851,Dean,Talafous,1953-08-25,C
8455907,Tom,Colley,1953-08-21,C
8448886,Pete,Lopresti,1954-05-23,G
8446057,Guy,Chouinard,1956-10-20,C
8447846,Vic,Mercredi,1953-03-31,C
8445035,Mike,Baumgartner,1949-01-30,D
8445241,Doug,Buhr,1949-06-29,L
8445258,Glen,Burdon,1954-08-04,C
8445590,Mike,Boland,1954-10-29,D
8446495,Norm,Dube,1951-09-12,L
8446584,Ed,Gilbert,1952-03-12,C
8446730,Hugh,Harvey,1949-06-25,C
8446912,Doug,Horbul,1952-07-27,L
8446919,Claude,Houde,1947-11-08,D
8447376,Henry,Lehvonen,1950-08-26,D
8448760,Roger,Lemelin,1954-02-06,D
8450107,Wilf,Paiement,1955-10-16,R
8450235,Dennis,Patterson,1950-01-09,D
8444908,Fred,Ahern,1952-02-12,R
8446058,Mike,Christie,1949-12-20,D
8447497,Rick,Hampton,1956-06-14,D
8447905,Jim,Moxey,1953-05-28,R
8450320,George,Pesut,1953-06-17,D
8450555,Thomas,Price,1954-07-12,D
8451365,Charlie,Simmer,1954-03-20,L
8450114,Gary,Simmons,1944-07-19,G
8450554,Pat,Price,1955-03-24,D
8451965,Bryan,Trottier,1956-07-17,C
8446420,Wayne,Dillon,1955-05-25,C
8446904,Greg,Holst,1954-02-21,C
8447790,Pat,Hickey,1953-05-15,L
8448326,Eddie,Johnstone,1954-03-02,R
8448812,Dale,Lewis,1952-07-28,L
8451595,Doug,Soetaert,1955-04-21,G
8445685,Mel,Bridgman,1955-04-28,C
8447934,Paul,Holmgren,1955-12-02,R
8450048,Jerome,Mrazek,1951-10-15,G
8446170,Jacques,Cossette,1954-06-20,R
8448710,Gordon,Laxton,1955-03-16,G
8444899,Rick,Adduono,1955-01-25,C
8447481,Doug,Halward,1955-11-01,D
8447596,Ray,Maluta,1954-07-24,D
8448364,Stan,Jonathan,1955-09-05,L
8448604,Kent,Ruhnke,1952-09-18,R
8449617,Mike,Milbury,1952-06-17,D
8451475,Barry,Smith,1955-04-25,C
8450098,Dave,Reece,1948-09-13,G
8445676,Ken,Breitenbach,1955-01-09,D
8449277,Terry,Martin,1955-10-25,L
8449320,Gary,Mcadam,1955-12-31,R
8451513,Derek,Smith,1954-07-31,C
8448254,Doug,Jarvis,1955-03-24,C
8448999,Sean,Shanahan,1951-02-08,C
8449933,William,Nyrop,1952-07-23,D
8445103,Don,Ashby,1955-03-08,C
8445618,Pat,Boutette,1952-03-01,L
8446567,Scott,Garland,1952-05-16,C
8448024,Greg,Hubick,1951-11-12,D
8449311,Kurt,Walker,1954-06-10,D
8452295,Robert,Warner,1950-12-13,D
8445667,Rick,Bragnalo,1951-12-01,C
8447196,Brian,Kinsella,1954-02-11,C
8448649,Gord,Lane,1953-03-31,D
8449158,Brian,Stapleton,1951-12-25,R
8449500,Robert,McLean,1954-01-19,D
8450090,Alvin,Paddock,1954-06-09,R
8451162,Peter,Scamurra,1955-02-23,D
8452519,Bernie,Wolfe,1951-12-18,G
8448871,David,Logan,1954-07-02,D
8449769,Bob,Murray,1954-11-26,D
8445877,Alan,Cameron,1955-10-21,D
8447600,Ken,Mann,1953-09-05,R
8448695,Rick,Lapointe,1955-08-02,D
8449373,Brian,Watts,1947-09-10,L
8449600,Mike,Wong,1955-01-14,C
8444993,Mitch,Babin,1954-11-01,C
8445615,Rick,Bourbonnais,1955-04-20,R
8449285,James,Masters,1955-04-14,D
8449984,Gilles,Gratton,1952-07-28,G
8451655,Ed,Staniowski,1955-07-07,G
8445558,Rick,Blight,1955-10-17,R
8447086,Brad,Gassoff,1955-11-13,L
8448329,Glen,Richardson,1955-09-20,L
8444890,Dennis,Abgrall,1953-04-24,R
8449596,Jim,Witherspoon,1951-10-03,D
8451123,Gary,Sargent,1954-02-18,D
8445015,Mike,Antonovich,1951-10-18,C
8446154,Jerry,Engele,1950-11-26,D
8448277,Steve,Jensen,1955-04-14,L
8452574,Tim,Young,1955-02-22,C
8447663,Paul,Harrison,1955-02-11,G
8445128,Cam,Botting,1954-03-10,R
8445643,Rick,Bowness,1955-01-25,R
8447990,Ken,Houston,1953-09-15,R
8449144,Claude,St. Sauveur,1952-01-02,C
8449731,Richard,Mulhern,1955-03-01,D
8450474,Willi,Plett,1955-06-07,R
8450805,Pat,Ribble,1954-04-26,D
8445309,Don,Cairns,1955-10-08,L
8447764,Terry,McDonald,1955-06-17,D
8449978,Bill,Oleschuk,1955-07-20,G
8446588,Bob,Girard,1949-04-12,L
8447038,Tim,Jacobs,1952-03-28,D
8448501,Ralph,Klassen,1955-09-15,C
8449284,Dennis,Maruk,1955-11-17,C
8449737,Bob,Murdoch,1954-01-29,R
8451531,Greg,Smith,1955-07-18,D
8447551,Richie,Hansen,1955-10-30,C
8448885,Bob,Lorimer,1953-08-25,D
8451109,David,Salvian,1955-09-16,R
8446774,Dave,Farrish,1956-08-01,D
8446940,Nick,Fotiu,1952-05-25,L
8446987,Larry,Huras,1955-07-08,D
8447707,Mark,Heaslip,1951-12-26,R
8449420,Mike,McEwen,1956-08-10,D
8449735,Don,Murdoch,1956-10-25,R
8449874,Dan,Newman,1952-01-26,R
8450122,Dave,Tataryn,1950-07-17,G
8445270,Norm,Barnes,1953-08-24,D
8445860,Drew,Callander,1956-08-17,R
8447819,Al,Hill,1955-04-22,L
8448335,Bob,Ritchie,1955-02-20,L
8451802,Mark,Suzor,1956-11-05,D
8444961,Russ,Anderson,1955-02-12,D
8446035,Blair,Chapman,1956-06-13,R
8447533,Steve,Lyon,1952-05-16,D
8449101,Greg,Malone,1956-03-08,C
8447441,Matti,Hagman,1955-09-21,C
8450091,Clayton,Pachal,1956-04-21,R
8450344,Jim,Pettie,1953-10-24,G
8448532,Joe,Kowal,1956-02-03,L
8451907,Alex,Tidey,1955-01-05,R
8446597,Don,Edwards,1955-09-28,G
8451143,Bob,Sauve,1955-06-17,G
8446679,Brian,Engblom,1955-01-27,D
8449676,Pierre,Mondou,1955-11-27,C
8450491,Mike,Polich,1952-12-19,C
8445613,Bruce,Boudreau,1955-01-09,C
8445938,Randy,Carlyle,1956-04-19,D
8446174,Paul,Evans,1955-02-24,C
8447542,Blair,MacKasey,1955-12-13,D
8450132,Mike,Palmateer,1954-01-13,G
8446921,Alex,Forsyth,1955-01-06,C
8447402,Rick,Green,1956-02-20,D
8448967,Steve,Self,1950-05-09,C
8450216,Douglas,Patey,1956-12-28,R
8451028,Tom,Rowe,1956-05-23,R
8444969,Michel,Archambault,1950-09-27,L
8445144,Kirk,Bowman,1952-09-30,L
8445773,Ted,Bulley,1955-03-25,L
8446881,Dan,Hinton,1953-05-24,L
8447789,Ian,McKegney,1947-05-07,D
8449415,Jeffrey,McDill,1956-03-16,R
8452195,Gregory,Vaydik,1955-10-09,C
8445073,Fred,Berry,1956-03-26,C
8446105,Stephen,Coates,1950-07-27,R
8447147,Dave,Kelly,1952-09-20,R
8447353,Fern,LeBlanc,1956-01-12,C
8448708,Reed,Larson,1956-07-30,D
8451172,Kevin,Schamehorn,1956-07-28,R
8451239,Dwight,Schofield,1956-03-25,D
8452456,Fred,Williams,1956-07-01,R
8446803,Bernie,Federko,1956-05-12,C
8451799,Brian,Sutter,1956-10-07,L
8446868,Rob,Flockhart,1956-02-06,R
8449121,Bob,Manno,1956-10-31,D
8451623,Andy,Spruce,1954-04-17,L
8446103,Steve,Clippingdale,1956-04-29,L
8451629,Lorne,Stamler,1951-08-09,L
8452258,Russell,Walker,1953-05-24,R
8446710,Roland,Eriksson,1954-03-01,C
8450409,Alex,Pirus,1955-01-12,R
8450917,Jim,Roberts,1956-06-08,R
8451325,Glen,Sharpley,1956-09-06,C
8452577,Tom,Younghans,1953-01-22,R
8446349,Barry,Dean,1955-02-26,L
8446371,Ron,Delorme,1955-09-03,C
8446378,Guy,Delparte,1949-08-30,R
8446593,Tom,Edur,1954-11-18,D
8447047,Paul,Gardner,1956-03-05,C
8448498,Mike,Kitchen,1956-02-01,D
8451403,Larry,Skinner,1956-04-21,C
8451323,Dave,Shand,1956-08-11,D
8451378,Bobby,Simpson,1956-11-17,L
8446819,Mike,Fidler,1956-08-19,L
8447060,Bjorn,Johansson,1956-01-15,D
8448571,Ken,Kuzyk,1953-08-11,R
8449180,Vern,Stenlund,1956-04-11,C
8449697,Angelo,Moretto,1953-09-18,C
8451353,Rick,Shinske,1955-05-31,C
8445611,Mike,Bossy,1957-01-22,R
8448401,Mike,Kaszycki,1956-02-27,C
8449457,Alex,McKendry,1956-11-21,L
8450314,Stefan,Persson,1954-12-22,D
8447945,Goran,Hogosta,1954-04-15,G
8446353,Lucien,DeBlois,1957-06-21,C
8446531,Ron,Duguay,1957-07-06,C
8447142,Mike,Keating,1957-01-21,L
8447301,Benoit,Gosselin,1957-07-19,L
8447785,Greg,Hickey,1955-03-08,L
8449171,Mario,Marois,1957-12-15,D
8451699,Bud,Stefanski,1955-04-28,C
8445121,Hardy,Astrom,1951-03-29,G
8446274,Jim,Cunningham,1956-08-15,L
8448019,Dave,Hoyda,1957-05-20,L
8449346,Kevin,McCarthy,1957-07-14,D
8451626,Rick,St. Croix,1955-01-03,G
8445350,Tom,Cassidy,1952-03-15,C
8446320,Kim,Davis,1957-05-31,C
8447492,Jim,Hamilton,1957-01-18,R
8448741,Peter,Lee,1956-01-02,R
8450097,Greg,Redquest,1956-07-30,G
8446909,Mike,Forbes,1957-09-20,D
8446939,Dwight,Foster,1957-04-02,R
8449623,Bob,Miller,1956-09-28,C
8447344,Ron,Grahame,1950-06-07,G
8446533,Richie,Dunn,1957-05-12,D
8450641,Wayne,Ramsey,1957-01-31,D
8451255,Ric,Seiling,1957-12-16,R
8451732,Bill,Stewart,1957-10-06,D
8448075,Pat,Hughes,1955-03-25,R
8448905,Gilles,Lupien,1954-04-20,D
8451246,Rod,Schutt,1956-10-13,L
8444944,John,Anderson,1957-03-28,R
8445407,Alain,Belanger,1956-01-18,R
8447950,Larry,Hopkins,1954-03-17,L
8448285,Trevor,Johansen,1957-03-30,D
8448367,Jimmy,Jones,1953-01-02,C
8452484,Ron,Wilson,1955-05-28,D
8445793,Nelson,Burton,1957-11-06,L
8447245,Eddy,Godin,1957-03-29,R
8448873,Mark,Lofthouse,1957-04-21,R
8450359,Robert,Picard,1957-05-25,D
8445388,Jim,Bedard,1956-11-14,G
8447918,Robert,Hoffmeyer,1955-07-27,D
8448469,Reg,Kerr,1957-10-16,C
8449941,Mike,O'Connell,1955-11-25,D
8451145,Jean,Savard,1957-04-26,C
8452489,Doug,Wilson,1957-07-05,D
8446104,Roland,Cloutier,1957-06-10,C
8447839,John,Hilworth,1957-05-23,D
8449377,Dale,McCourt,1957-01-26,C
8449626,Perry,Miller,1952-06-24,D
8449809,Vaclav,Nedomansky,1944-03-14,C
8450475,Robert,Plumb,1957-08-29,L
8451324,Timothy,Sheehy,1948-09-03,R
8452196,Rick,Vasko,1957-12-01,D
8452506,Paul,Woods,1955-04-12,C
8445719,Jack,Brownschidle,1955-10-02,D
8446279,Tony,Currie,1957-11-12,R
8451565,John,Smrke,1956-02-25,L
8447194,Jere,Gillis,1957-01-18,L
8452202,Sidney,Veysey,1955-07-03,C
8445249,Murray,Bannerman,1957-04-27,G
8447505,Glen,Hanlon,1957-02-20,G
8450135,Rob,Palmer,1956-09-10,D
8451355,Steven,Short,1954-04-06,L
8451866,Dave,Taylor,1955-12-04,R
8444943,Kent-Erik,Andersson,1951-05-24,R
8445597,Jim,Boo,1954-12-11,D
8445677,Per-Olov,Brasar,1950-09-30,C
8445810,Bill,Butters,1951-01-10,D
8447003,Jamie,Gallimore,1957-11-28,R
8448201,Don,Jackson,1956-09-02,D
8449033,Dean,Magee,1955-04-29,C
8449315,Brad,Maxwell,1957-07-08,D
8449316,Bryan,Maxwell,1955-09-07,D
8452692,Ron,Zanussi,1956-08-31,R
8445397,Barry,Beck,1957-06-03,D
8446149,Joe,Contini,1957-01-29,C
8448012,Lou,Nistico,1953-01-25,C
8448283,Rick,Jodzio,1954-06-03,R
8449325,John,McCahill,1955-12-02,D
8450384,Randy,Pierce,1957-11-23,R
8446947,Greg,Fox,1953-08-12,D
8450347,Harold,Phillipoff,1956-02-14,L
8452579,Miles,Zaharko,1957-04-30,D
8444872,Jeff,Allan,1957-05-17,D
8445206,John,Baby,1957-05-18,D
8446074,Dan,Chicoine,1957-11-30,R
8446237,Mike,Crombeen,1957-04-16,R
8449109,Kris,Manery,1954-09-24,R
8450804,Darcy,Regier,1956-11-27,D
8447949,Mike,Hordy,1956-11-10,D
8449140,Joseph,Marini,1957-01-27,R
8451857,Steve,Tambellini,1958-05-14,C
8451917,John,Tonelli,1957-03-23,L
8445360,Frank,Beaton,1953-04-28,L
8445604,Tim,Bothwell,1955-05-06,D
8446094,Dan,Clark,1957-11-03,D
8446443,Andre,Dore,1958-02-11,D
8447714,Anders,Hedberg,1951-02-25,R
8449102,Don,Maloney,1958-09-05,L
8449416,Mike,McDougal,1958-04-30,R
8449886,Ulf,Nilsson,1950-05-11,C
8451995,Dean,Turner,1958-06-22,D
8446111,Glen,Cochrane,1958-01-29,D
8446741,John Paul,Evans,1954-05-02,C
8447302,Tom,Gorence,1957-03-11,R
8448857,Ken,Linseman,1958-08-11,C
8448894,Daniel,Lucas,1958-02-28,R
8450540,Yves,Preston,1956-06-14,L
8452492,Behn,Wilson,1958-12-19,D
8449691,Robert,Moore,1954-05-03,G
8450343,Pete,Peeters,1957-08-17,G
8448045,Lex,Hudson,1955-12-31,D
8449531,Michael,Meeker,1958-02-23,R
8449627,Greg,Millen,1957-06-25,G
8445414,Bill,Bennett,1953-05-31,L
8449880,Graeme,Nicolson,1958-01-13,D
8451253,Al,Secord,1958-03-03,L
8451599,Thomas,Songin,1953-12-20,R
8449445,Tony,McKegney,1958-02-15,L
8450469,Larry,Playfair,1958-06-23,D
8448170,Randy,Ireland,1957-04-05,G
8446147,Cam,Connor,1954-08-10,R
8448651,Rod,Langway,1957-05-03,D
8448901,Dave,Lumley,1954-09-01,R
8449795,Mark,Napier,1957-01-28,R
8450633,Joel,Quenneville,1958-09-15,D
8451099,Rocky,Saganiuk,1957-12-15,R
8445981,Greg,Carroll,1956-10-10,C
8446543,Rolf,Edberg,1950-09-29,C
8449738,Paul,Mulvey,1958-09-27,L
8450848,Gary,Rissling,1956-08-18,L
8451803,Leif,Svensson,1951-07-18,D
8451956,Brent,Tremblay,1957-11-01,D
8452281,Ryan,Walter,1958-04-23,C
8445619,Roland,Boutin,1957-11-06,G
8447812,Tim,Higgins,1958-02-07,R
8448743,Doug,Lecuyer,1958-03-10,L
8450217,Rick,Paterson,1958-02-10,C
8445599,Dan,Bolduc,1953-04-06,R
8446329,Mal,Davis,1956-10-10,L
8447220,Larry,Gloekner,1956-01-25,D
8447552,David,Hanson,1954-04-12,D
8448025,Willie,Huber,1958-01-15,D
8448599,Dan,Labraaten,1951-09-05,L
8450341,Brent,Peterson,1958-02-15,C
8451387,Bjorn,Skaare,1958-10-29,C
8451835,John,Taft,1954-05-08,D
8445207,Wayne,Babych,1958-06-06,R
8447826,Gord,McTavish,1954-06-03,C
8448579,Neil,Labatte,1957-04-24,D
8448652,Dick,Lamby,1955-05-03,D
8452694,Mike,Zuke,1954-04-16,C
8446363,Bill,Derlago,1958-08-25,C
8446957,Curt,Fraser,1958-01-12,L
8447335,Thomas,Gradin,1956-02-18,C
8448851,Lars,Lindgren,1952-10-13,D
8449686,Lars,Zetterstrom,1953-11-06,D
8451493,Brad,Smith,1958-04-13,R
8451566,Stan,Smyl,1958-01-28,R
8451986,Robert,Tudor,1956-06-30,C
8448805,Mario,Lessard,1954-06-25,G
8445932,Jack,Carlson,1954-08-23,L
8446541,Mike,Eaves,1956-06-10,C
8450259,Steve,Payne,1958-08-16,L
8451476,Bobby,Smith,1958-02-12,C
8446539,Mike,Dwyer,1957-09-16,L
8447191,Mike,Gillis,1958-12-01,L
8447238,Kevin,Krook,1958-04-05,D
8448601,Michel,Lachance,1955-05-11,D
8449100,Merlin,Malinowski,1958-09-27,C
8449571,Paul,Messier,1958-01-27,C
8448727,Don,Laurence,1957-06-27,C
8449175,Brad,Marsh,1958-03-31,D
8448759,Rejean,Lemelin,1954-11-19,G
8448361,Randy,Johnston,1958-06-02,D
8448403,Anders,Kallur,1952-07-06,C
8448643,Dave,Langevin,1954-05-15,D
8448957,Garth,Macguigan,1956-02-16,C
8449713,Ken,Morrow,1956-10-17,D
8451800,Duane,Sutter,1960-03-16,R
8452197,Yvon,Vautour,1956-09-10,R
8445694,Richard,Brodeur,1952-09-15,G
8446129,Pat,Conacher,1959-05-01,L
8447980,Ed,Hospodar,1959-02-09,D
8448692,Claude,Larose,1955-05-17,L
8449165,Ray,Markham,1958-01-23,C
8449317,Jim,Mayer,1954-10-30,R
8449629,Warren,Miller,1954-06-15,R
8451361,Dave,Silk,1958-01-01,R
8451778,Doug,Sulliman,1959-08-29,L
8445218,Steve,Baker,1957-05-06,G
8445798,Mike,Busniuk,1951-12-13,D
8447188,Don,Gillen,1960-12-24,R
8449704,Gary,Morrison,1955-11-08,R
8450595,Brian,Propp,1959-02-15,L
8452370,Blake,Wesley,1959-07-10,D
8446077,Kim,Clackson,1955-02-13,D
8448304,Mark,Johnson,1957-09-22,C
8449230,Paul,Marshall,1960-09-07,L
8447931,Rob,Holland,1957-09-10,G
8450806,Nick,Ricci,1954-04-26,G
8445621,Ray,Bourque,1960-12-28,D
8449020,Craig,MacTavish,1958-08-15,C
8449403,Brad,McCrimmon,1959-03-29,D
8449702,Douglas,Morrison,1960-02-01,R
8445272,Marco,Baron,1959-04-08,G
8451721,James,Stewart Jr,1957-04-23,G
8449353,Rob,McClanahan,1958-01-09,C
8449678,Robert,Mongrain,1959-08-31,C
8450645,Mike,Ramsey,1960-12-03,D
8451053,Lindy,Ruff,1960-02-17,L
8444897,Keith,Acton,1958-04-15,C
8446535,Norm,Dupont,1957-02-05,L
8447115,Danny,Geoffrion,1958-01-24,R
8447205,Gaston,Gingras,1959-02-13,D
8449535,Rick,Meagher,1953-11-02,C
8449883,Chris,Nilan,1958-02-09,R
8450938,Morris,Robinson,1957-05-29,D
8448369,Yvan,Joly,1960-02-06,R
8451308,Richard,Sevigny,1957-04-11,G
8445603,Laurie,Boschman,1960-06-04,C
8447984,Greg,Hotham,1956-03-07,D
8448503,Mark,Kirton,1958-02-03,C
8451696,Robert,Stephenson,1954-02-01,R
8452152,Rick,Vaive,1959-05-14,R
8446076,Jiri,Crha,1950-04-13,G
8451958,Vincent,Tremblay,1960-10-02,G
8446019,Tony,Cassolato,1956-05-07,R
8446159,Tim,Coulis,1958-02-24,L
8446269,Glen,Currie,1958-07-18,C
8447067,Mike,Gartner,1959-10-29,R
8447429,Bengt-Ake,Gustafsson,1958-03-23,L
8447508,Al,Hangsleben,1953-02-22,L
8448260,Wes,Jarvis,1958-05-30,C
8448746,Antero,Lehtonen,1954-04-12,R
8448975,Paul,MacKinnon,1958-11-06,D
8449889,Claude,Noel,1955-10-31,C
8450482,Harvie,Pocza,1959-09-22,L
8450655,Errol,Rausse,1959-05-18,L
8451887,Greg,Theberge,1959-09-03,D
8445713,Keith,Brown,1960-05-06,D
8450539,Rich,Preston,1952-05-22,R
8451065,Terry,Ruskowski,1954-12-31,C
8451801,Darryl,Sutter,1958-08-19,C
8451957,Timothy,Trimper,1959-09-28,L
8446099,Rejean,Cloutier,1960-02-15,D
8446876,Mike,Foligno,1959-01-29,R
8447800,Glenn,Hicks,1958-08-28,L
8448523,Jim,Korn,1957-07-28,D
8448914,George,Lyle,1953-11-24,L
8449972,John,Ogrodnick,1959-06-20,L
8451580,Dennis,Sobchuk,1954-01-12,C
8446219,Bob,Crawford,1959-04-06,R
8449580,Joe,Micheletti,1954-10-24,D
8451992,Perry,Turnbull,1959-03-09,C
8449743,Joe,Mullen,1957-02-26,R
8448865,Mike,Liut,1956-01-07,G
8445058,Ron,Areshenkoff,1957-06-13,C
8445247,Bryon,Baltimore,1952-08-26,D
8445859,Brett,Callighen,1953-05-15,C
8445987,Ron,Carter,1958-03-14,R
8446068,Ron,Chipperfield,1954-03-28,C
8446477,Peter,Driscoll,1954-10-27,L
8447400,Wayne,Gretzky,1961-01-26,C
8448116,Dave,Hunter,1958-01-01,L
8448884,Kevin,Lowe,1959-04-15,D
8448917,Blair,MacDonald,1953-11-17,R
8449097,Kari,Makkonen,1956-01-20,R
8449573,Mark,Messier,1961-01-18,C
8451298,Dave,Semenko,1957-07-12,L
8451362,Risto,Siltanen,1958-10-31,D
8451918,Michael,Toal,1959-03-23,C
8446166,Jim,Corsi,1954-06-19,G
8446280,Donald,Cutts,1953-02-24,G
8446536,Robert,Dupuis,1952-08-26,G
8449618,Eddie,Mio,1954-01-31,G
8445118,Brent,Ashton,1960-05-18,L
